pdf_url	origin_url
https://music.usc.edu/wp-content/uploads/2023/07/BM-Jazz-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Jazz-Guitar-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Jazz-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Jazz-Voice-4-year-plan-ODD-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Jazz-Voice-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPCG-4-year-plan-ODD-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPDB-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPHP-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPOR-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPPI-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPVA-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPVL-MPCE-4-year-plan-ODD-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPVN-4-year-plan-ODD-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MPWP-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MUCM-ODD-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MUCM-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MUCO-ODD-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-MUCO-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Organ-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Piano-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Pop-Music-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Pop-Music-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Pop-Music-SONG-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Production-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Production-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Viola-Violoncello-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Violin-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BM-Wind-Percussion-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BS-MUIN-4-year-plan-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/BS-Music-Industry-Req.-List-233-1.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/GCRT-Req.-Ensemble-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/GCRT-Req.-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MA-MUEM-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MPCG-Req.-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MPOR-Req.-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MPPI-Req.-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MPSG-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MPVA-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MTAL-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MUCM-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MUCO-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/07/MM-MUJZ-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2023/10/BM-Classical-Guitar-Req.-List-233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Classical-Guitar-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Double-Bass-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Harp-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Jazz-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Jazz-Guitar-4-year-plan-EVEN-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Jazz-Guitar-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Jazz-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Jazz-Voice-4-year-plan-EVEN-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Jazz-Voice-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPCG-4-year-plan-EVEN-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPDB-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPHP-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPOR-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPPI-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPVA-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPVA-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPVL-MPCE-4-year-plan-EVEN-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPVN-4-year-plan-EVEN-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MPWP-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MUCM-EVEN-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MUCM-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MUCO-EVEN-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-MUCO-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Organ-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Piano-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Pop-Music-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Pop-Music-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Production-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Production-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Viola-Violoncello-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Violin-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BM-Wind-Percussion-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BS-MUIN-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/05/BS-Music-Industry-Req.-List-243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2024/06/BM-Pop-Music-SONG-4-year-plan-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_Classical-Guitar_MPGU-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_Classical-Guitar_MPGU-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_JAZZ-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_JAZZ-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_KCA-22-23.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_KCA-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_KCA-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MPOR-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MPOR-MPVA-MPWP-23-24-2.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MPPI-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MPPI-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MPST-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MPST-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MPVA-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MPWP-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MSCR-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MSCR-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MTAL-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MTAL-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MUCM-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MUCM-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MUCO-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MUCO-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MUEM-23-24.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_MUEM-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_Studio-Guitar_MPSG-23-24-1.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/DMA_Studio-Guitar_MPSG-24-25.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/GCRT-ARTL-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/GCRT-ARTL-Req-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MPKA-Req.-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MPKA-Req.-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MPST-Double-Bass-Req.-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MPST-Double-Bass-Req.-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MPST-MPHP-MPCE-MPVL-MPVN-Req.-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MPST-MPHP-MPCE-MPVL-MPVN-Req.-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MPWP-Req-List-20233-1.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MPWP-Req-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MTCM-Req-List-20213.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MTCM-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-MTPM-Req-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-SCOR-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MM-SCOR-Req-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MS-ARTL-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MS-ARTL-Req-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MS-MUIN-Req-List-20233.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MS-MUIN-Req-List-20243.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/04/MSCR-2015-Req.-List-02-to-present-1.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-Classical-Guitar-Req.-List-253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-Double-Bass-Req.-List-253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-Harp-Req.-List-253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-Jazz-4-year-plan-20253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-Jazz-Guitar-Req.-List-253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-Jazz-Req.-List-253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-Jazz-Voice-4-year-plan-ODD-20253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-Jazz-Voice-Req.-List-253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-MPCG-4-year-plan-ODD-20253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-MPDB-4-year-plan-20253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-MPHP-4-year-plan-20253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-MPOR-4-year-plan-20253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-MPPI-4-year-plan-20253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-MPVA-4-year-plan-20253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
https://music.usc.edu/wp-content/uploads/2025/05/BM-MPVA-Req.-List-253.pdf	https://music.usc.edu/students/requirement-lists-courses-plans/
